module,type,name,res_id,src,value,comments
utm,model,"ir.ui.menu,name",utm.menu_utm_campaign_act,Campaigns,,
utm,model_terms,"ir.ui.view,arch_db",utm.view_utm_campaign_view_search,Campaigns,,
utm,model,"utm.campaign,name",utm.utm_campaign_christmas_special,Christmas Special,,
utm,model,"ir.model.fields,field_description",utm.field_utm_campaign__color,Color Index,,
utm,model,"ir.model.fields,field_description",utm.field_utm_tag__color,Color Index,,
utm,model_terms,"ir.ui.view,arch_db",utm.utm_campaign_view_kanban,Colour,,
utm,model_terms,"ir.actions.act_window,help",utm.action_view_utm_stage,Create a stage for your campaigns,,
utm,model,"ir.model.fields,field_description",utm.field_utm_campaign__create_uid,Created by,,
utm,model,"ir.model.fields,field_description",utm.field_utm_medium__create_uid,Created by,,
utm,model,"ir.model.fields,field_description",utm.field_utm_source__create_uid,Created by,,
utm,model,"ir.model.fields,field_description",utm.field_utm_stage__create_uid,Created by,,
utm,model,"ir.model.fields,field_description",utm.field_utm_tag__create_uid,Created by,,
utm,model,"ir.model.fields,field_description",utm.field_utm_campaign__create_date,Created on,,
utm,model,"ir.model.fields,field_description",utm.field_utm_medium__create_date,Created on,,
utm,model,"ir.model.fields,field_description",utm.field_utm_source__create_date,Created on,,
utm,model,"ir.model.fields,field_description",utm.field_utm_stage__create_date,Created on,,
utm,model,"ir.model.fields,field_description",utm.field_utm_tag__create_date,Created on,,
utm,model_terms,"ir.actions.act_window,help",utm.utm_campaign_action,Define a new UTM campaign,,
utm,model_terms,"ir.actions.act_window,help",utm.utm_medium_action,Define a new UTM medium,,
utm,model_terms,"ir.actions.act_window,help",utm.utm_source_action,Define a new UTM source,,
utm,model_terms,"ir.ui.view,arch_db",utm.utm_campaign_view_kanban,Delete,,
utm,model,"utm.stage,name",utm.campaign_stage_2,Design,,
utm,model,"ir.model.fields,field_description",utm.field_utm_campaign__display_name,Display Name,,
utm,model,"ir.model.fields,field_description",utm.field_utm_medium__display_name,Display Name,,
utm,model,"ir.model.fields,field_description",utm.field_utm_mixin__display_name,Display Name,,
utm,model,"ir.model.fields,field_description",utm.field_utm_source__display_name,Display Name,,
utm,model,"ir.model.fields,field_description",utm.field_utm_stage__display_name,Display Name,,
utm,model,"ir.model.fields,field_description",utm.field_utm_tag__display_name,Display Name,,
utm,model_terms,"ir.ui.view,arch_db",utm.utm_campaign_view_kanban,Dropdown menu,,
utm,model,"utm.campaign,name",utm.utm_campaign_email_campaign_products,Email Campaign - Products,,
utm,model,"utm.campaign,name",utm.utm_campaign_email_campaign_services,Email Campaign - Services,,
utm,model,"utm.source,name",utm.utm_source_facebook,Facebook,,
utm,model_terms,"ir.ui.view,arch_db",utm.view_utm_campaign_view_search,Group By,,
utm,model,"ir.model,name",utm.model_ir_http,HTTP Routing,,
utm,model,"ir.model.fields,field_description",utm.field_utm_campaign__id,ID,,
utm,model,"ir.model.fields,field_description",utm.field_utm_medium__id,ID,,
utm,model,"ir.model.fields,field_description",utm.field_utm_mixin__id,ID,,
utm,model,"ir.model.fields,field_description",utm.field_utm_source__id,ID,,
utm,model,"ir.model.fields,field_description",utm.field_utm_stage__id,ID,,
utm,model,"ir.model.fields,field_description",utm.field_utm_tag__id,ID,,
utm,model,"ir.model.fields,field_description",utm.field_utm_campaign__is_website,Is Website,,
utm,model,"ir.model.fields,field_description",utm.field_utm_campaign____last_update,Last Modified on,,
utm,model,"ir.model.fields,field_description",utm.field_utm_medium____last_update,Last Modified on,,
utm,model,"ir.model.fields,field_description",utm.field_utm_mixin____last_update,Last Modified on,,
utm,model,"ir.model.fields,field_description",utm.field_utm_source____last_update,Last Modified on,,
utm,model,"ir.model.fields,field_description",utm.field_utm_stage____last_update,Last Modified on,,
utm,model,"ir.model.fields,field_description",utm.field_utm_tag____last_update,Last Modified on,,
utm,model,"ir.model.fields,field_description",utm.field_utm_campaign__write_uid,Last Updated by,,
utm,model,"ir.model.fields,field_description",utm.field_utm_medium__write_uid,Last Updated by,,
utm,model,"ir.model.fields,field_description",utm.field_utm_source__write_uid,Last Updated by,,
utm,model,"ir.model.fields,field_description",utm.field_utm_stage__write_uid,Last Updated by,,
utm,model,"ir.model.fields,field_description",utm.field_utm_tag__write_uid,Last Updated by,,
utm,model,"ir.model.fields,field_description",utm.field_utm_campaign__write_date,Last Updated on,,
utm,model,"ir.model.fields,field_description",utm.field_utm_medium__write_date,Last Updated on,,
utm,model,"ir.model.fields,field_description",utm.field_utm_source__write_date,Last Updated on,,
utm,model,"ir.model.fields,field_description",utm.field_utm_stage__write_date,Last Updated on,,
utm,model,"ir.model.fields,field_description",utm.field_utm_tag__write_date,Last Updated on,,
utm,model,"utm.source,name",utm.utm_source_mailing,Lead Recall,,
utm,model,"ir.ui.menu,name",utm.menu_link_tracker_root,Link Tracker,,
utm,model,"utm.tag,name",utm.utm_tag_1,Marketing,,
utm,model,"ir.model.fields,field_description",utm.field_utm_mixin__medium_id,Medium,,
utm,model_terms,"ir.ui.view,arch_db",utm.utm_medium_view_form,Medium,,
utm,model,"ir.model.fields,field_description",utm.field_utm_medium__name,Medium Name,,
utm,model,"ir.actions.act_window,name",utm.utm_medium_action,Mediums,,
utm,model,"ir.ui.menu,name",utm.menu_utm_medium,Mediums,,
utm,model_terms,"ir.ui.view,arch_db",utm.utm_medium_view_tree,Mediums,,
utm,model,"ir.model.fields,field_description",utm.field_utm_stage__name,Name,,
utm,model,"ir.model.fields,field_description",utm.field_utm_tag__name,Name,,
utm,model,"utm.stage,name",utm.default_utm_stage,New,,
utm,model,"utm.source,name",utm.utm_source_newsletter,Newsletter,,
utm,model,"ir.model.fields,field_description",utm.field_utm_campaign__user_id,Responsible,,
utm,model_terms,"ir.ui.view,arch_db",utm.view_utm_campaign_view_search,Responsible,,
utm,model,"utm.campaign,name",utm.utm_campaign_fall_drive,Sale,,
utm,model,"utm.stage,name",utm.campaign_stage_1,Schedule,,
utm,model_terms,"ir.ui.view,arch_db",utm.utm_medium_view_search,Search UTM Medium,,
utm,model,"utm.source,name",utm.utm_source_search_engine,Search engine,,
utm,model,"utm.stage,name",utm.campaign_stage_3,Sent,,
utm,model,"ir.model.fields,field_description",utm.field_utm_stage__sequence,Sequence,,
utm,model_terms,"ir.ui.view,arch_db",utm.utm_campaign_view_kanban,Settings,,
utm,model,"ir.model.fields,field_description",utm.field_utm_mixin__source_id,Source,,
utm,model_terms,"ir.ui.view,arch_db",utm.utm_source_view_form,Source,,
utm,model_terms,"ir.ui.view,arch_db",utm.utm_source_view_tree,Source,,
utm,model,"ir.model.fields,field_description",utm.field_utm_source__name,Source Name,,
utm,model,"ir.actions.act_window,name",utm.utm_source_action,Sources,,
utm,model,"ir.ui.menu,name",utm.menu_utm_source,Sources,,
utm,model,"ir.model.fields,field_description",utm.field_utm_campaign__stage_id,Stage,,
utm,model_terms,"ir.ui.view,arch_db",utm.view_utm_campaign_view_search,Stage,,
utm,model_terms,"ir.ui.view,arch_db",utm.utm_stage_view_search,Stages,,
utm,model_terms,"ir.ui.view,arch_db",utm.utm_stage_view_tree,Stages,,
utm,model_terms,"ir.actions.act_window,help",utm.action_view_utm_stage,"Stages allow you to organize your workflow  (e.g. : plan, design, in progress,  done, …).",,
utm,model,"ir.model.constraint,message",utm.constraint_utm_tag_name_uniq,Tag name already exists !,,
utm,model,"ir.model.fields,field_description",utm.field_utm_campaign__tag_ids,Tags,,
utm,model,"ir.model.fields,help",utm.field_utm_mixin__campaign_id,"This is a name that helps you keep track of your different campaign efforts, e.g. Fall_Drive, Christmas_Special",,
utm,model,"ir.model.fields,help",utm.field_utm_mixin__medium_id,"This is the method of delivery, e.g. Postcard, Email, or Banner Ad",,
utm,model,"ir.model.fields,help",utm.field_utm_mixin__source_id,"This is the source of the link, e.g. Search Engine, another domain, or name of email list",,
utm,model,"utm.source,name",utm.utm_source_twitter,Twitter,,
utm,model,"ir.model,name",utm.model_utm_campaign,UTM Campaign,,
utm,model_terms,"ir.ui.view,arch_db",utm.utm_campaign_view_form,UTM Campaign,,
utm,model_terms,"ir.ui.view,arch_db",utm.utm_campaign_view_tree,UTM Campaigns,,
utm,model_terms,"ir.ui.view,arch_db",utm.view_utm_campaign_view_search,UTM Campaigns,,
utm,model,"ir.model,name",utm.model_utm_medium,UTM Medium,,
utm,model,"ir.model,name",utm.model_utm_mixin,UTM Mixin,,
utm,model,"ir.model,name",utm.model_utm_source,UTM Source,,
utm,model,"ir.actions.act_window,name",utm.action_view_utm_stage,UTM Stages,,
utm,model,"ir.model,name",utm.model_utm_tag,UTM Tag,,
utm,model,"ir.ui.menu,name",utm.marketing_utm,UTMs,,
utm,model_terms,"ir.actions.act_window,help",utm.action_view_utm_tag,Use tags to organize campaigns and easily filter them.,,
web,code,addons/web/static/src/js/views/calendar/calendar_model.js,557, [Me],,openerp-web
web,code,addons/web/static/src/js/views/control_panel/search/search_filters.js,243, and ,,openerp-web
web,code,addons/web/static/src/js/views/control_panel/search/search_facet.js,47, or ,,openerp-web
web,code,addons/web/static/src/js/fields/field_utils.js,296, records,,openerp-web
web,code,addons/web/static/src/xml/base.xml,574,# Code editor,,openerp-web
web,code,addons/web/static/src/js/views/control_panel/search/search_filters.js,113,%(field)s %(operator)s,,openerp-web
web,code,addons/web/static/src/js/views/control_panel/search/search_filters.js,398,%(field)s %(operator)s,,openerp-web
web,code,addons/web/static/src/js/views/control_panel/search/search_filters.js,114,"%(field)s %(operator)s ""%(value)s""",,openerp-web
web,code,addons/web/static/src/js/core/translation.js,118,%d days ago,,openerp-web
web,code,addons/web/static/src/js/core/translation.js,116,%d hours ago,,openerp-web
web,code,addons/web/static/src/js/core/translation.js,114,%d minutes ago,,openerp-web
web,code,addons/web/static/src/js/core/translation.js,120,%d months ago,,openerp-web
web,code,addons/web/static/src/js/core/translation.js,122,%d years ago,,openerp-web
web,model_terms,"ir.ui.view,arch_db",web.webclient_bootstrap,"&lt;!--[if lt IE 10]&gt;
                        &lt;body class=""ie9""&gt;
                    &lt;![endif]--&gt;",,
web,code,addons/web/static/src/xml/notification.xml,16,&times;,,openerp-web
web,code,addons/web/static/src/js/fields/field_utils.js,442,'%s' is not a correct date,,openerp-web
web,code,addons/web/static/src/js/core/time.js,193,"'%s' is not a correct date, datetime nor time",,openerp-web
web,code,addons/web/static/src/js/fields/field_utils.js,489,'%s' is not a correct datetime,,openerp-web
web,code,addons/web/static/src/js/fields/field_utils.js,523,'%s' is not a correct float,,openerp-web
web,code,addons/web/static/src/js/fields/field_utils.js,629,'%s' is not a correct integer,,openerp-web
web,code,addons/web/static/src/js/fields/field_utils.js,559,'%s' is not a correct monetary field,,openerp-web
web,code,addons/web/static/src/js/core/time.js,205,"'%s' is not convertible to date, datetime nor time",,openerp-web
web,code,addons/web/static/src/xml/debug.xml,78,(change),,openerp-web
web,code,addons/web/static/src/xml/base.xml,421,(count),,openerp-web
web,code,addons/web/static/src/xml/base.xml,468,(count),,openerp-web
web,code,addons/web/static/src/xml/base.xml,83,(no string),,openerp-web
web,code,addons/web/static/src/xml/base.xml,10,(nolabel),,openerp-web
web,code,addons/web/static/src/js/fields/field_utils.js,294,1 record,,openerp-web
